date,time,temperature,mainPressure,containerTempFront,containerTempBack,currentSpeed
2024-11-11,12:11:30,335.88,124.33999999999999,430,430,4
2024-11-11,12:11:40,394.9125,120.22500000000001,430,430,3.9875
2024-11-11,12:11:50,441.4666666666667,116.59999999999998,430,430,4
2024-11-11,12:12:00,444.98333333333335,116.60000000000001,430,430,3.9499999999999997
2024-11-11,12:12:20,371.6,20.080000000000002,430,430,0
2024-11-11,12:12:30,398.9599999999999,25.18,430,430,0
2024-11-11,12:12:40,387.30000000000007,87.62857142857142,429.85714285714283,430,1.3857142857142857
2024-11-11,12:12:50,370.1571428571429,167.27142857142857,429.42857142857144,430,3.357142857142857
2024-11-11,12:13:00,417.75000000000006,159.45000000000002,429.5,430,3.9
2024-11-11,12:13:10,463.96666666666664,150.76666666666668,430,430,4
2024-11-11,12:13:20,458.9700000000001,145.95999999999998,430,430,4
2024-11-11,12:13:30,440.45714285714286,141.5857142857143,429.85714285714283,430,4
2024-11-11,12:13:40,433.46666666666664,137.04444444444442,429.77777777777777,430,4
2024-11-11,12:13:50,455.38571428571424,132.81428571428572,429.57142857142856,430,4
2024-11-11,12:14:00,470.6499999999999,129.25,429,430,4
2024-11-11,12:14:10,456.03333333333336,125.24444444444445,429,430,4
2024-11-11,12:14:20,434.4857142857142,120.58571428571429,429,430,4
2024-11-11,12:14:30,494.35714285714283,117.01428571428572,429,430,3.9857142857142853
2024-11-11,12:14:40,406.94444444444446,116.61111111111111,429,430,3.3999999999999995
2024-11-11,12:15:00,427.3,15.1,429,430,0
2024-11-11,12:15:10,396.30000000000007,6.24,429,430,0
2024-11-11,12:15:20,407.2857142857143,65.92857142857143,429,430,1.0714285714285714
2024-11-11,12:15:30,404.56250000000006,167.975,429,430,3.175
2024-11-11,12:15:40,432.43333333333334,160.48333333333332,429,430,3.6999999999999997
2024-11-11,12:15:50,423.86666666666673,152.11666666666667,429,430,4
2024-11-11,12:16:00,443.4777777777778,146.32222222222222,429,430,4
2024-11-11,12:16:10,436.15,141.4,429,430,4
2024-11-11,12:16:20,296.45000000000005,137.3,429,430,4
2024-11-11,12:16:30,471.3333333333333,133.63333333333335,429,430,4
2024-11-11,12:16:40,409.57142857142856,129.40000000000003,429,430,4
2024-11-11,12:16:50,425.01666666666665,125.18333333333334,429,430,4
2024-11-11,12:17:00,478.2333333333333,120.91111111111111,429,430,4
2024-11-11,12:17:10,439.4125,117.23750000000001,429,430,4
2024-11-11,12:17:20,442.14,116.1,429,430,3.96
2024-11-11,12:17:40,461.0400000000001,22.98,429,430,0
2024-11-11,12:17:50,380,77.3,429,430,0
2024-11-11,12:18:00,323.2333333333333,128.29999999999998,429,430,1.4666666666666668
2024-11-11,12:18:10,456.35714285714283,163.22857142857143,429,430,3.1714285714285713
2024-11-11,12:18:20,394.73749999999995,156.28750000000002,429,430,3.7874999999999996
2024-11-11,12:18:30,463.8666666666666,150,429,430,4
2024-11-11,12:18:40,448.03999999999996,144.72,429,430,4
2024-11-11,12:18:50,450.18333333333334,140,429,430,4
2024-11-11,12:19:00,423.2333333333333,136.16666666666666,429,430,4
2024-11-11,12:19:10,418.5714285714285,131.85714285714286,429,430,4
2024-11-11,12:19:20,479.38571428571424,128.15714285714284,429,430,4
2024-11-11,12:19:30,493.3,124.64285714285714,429,430,4
2024-11-11,12:19:40,383.90000000000003,119.85000000000001,429,430,3.9875
2024-11-11,12:19:50,405.64,116.4,429,430,4
2024-11-11,12:20:00,316.91999999999996,92.64000000000001,429,430,3.9199999999999995
2024-11-11,12:20:20,380.9166666666667,26.28333333333333,429,430,0
2024-11-11,12:20:30,375.8,25.416666666666668,429,430,0
2024-11-11,12:20:40,356.9,91.61,429,430,1.3
2024-11-11,12:20:50,401.17499999999995,165.95,429,430,3.3125
2024-11-11,12:21:00,382.5,156.97142857142856,429,430,3.9
2024-11-11,12:21:10,463.5571428571429,150.25714285714284,429,430,4
2024-11-11,12:21:20,449.8666666666666,144.60000000000002,429,430,4
2024-11-11,12:21:30,447.9857142857144,139.55714285714285,429,430,4
2024-11-11,12:21:40,486.7,135.825,429,430,4
2024-11-11,12:21:50,411.45714285714286,132.41428571428574,429,430,4
2024-11-11,12:22:00,435.3333333333333,128.3111111111111,429,430,4
2024-11-11,12:22:10,442.81111111111113,124.03333333333333,429,430,4
2024-11-11,12:22:20,425.2333333333334,119.7,429,430,3.983333333333333
2024-11-11,12:22:30,443.76250000000005,116.25,429,430,4
2024-11-11,12:22:40,414.32500000000005,116.05000000000001,429,430,3.9250000000000003
2024-11-11,12:23:00,364.4,11.3,429,430,0
2024-11-11,12:23:10,375.3,19.942857142857143,429,430,0
2024-11-11,12:23:20,371.0571428571429,105.08571428571429,429,430,1.3714285714285714
2024-11-11,12:23:30,446.0799999999999,168.42000000000002,429,430,3.14
2024-11-11,12:23:40,423.4166666666667,158.23333333333332,429,430,3.9333333333333336
2024-11-11,12:23:50,390.975,151.39999999999998,429,430,4
2024-11-11,12:24:00,447.27777777777777,146.41111111111113,429,430,4
2024-11-11,12:24:10,467.73,141.92000000000002,429,430,4
2024-11-11,12:24:20,467.5333333333333,137.76666666666668,429,430,4
2024-11-11,12:24:30,406.1285714285714,133.32857142857142,429,430,4
2024-11-11,12:24:40,469.9222222222222,129.70000000000002,429,430,4
2024-11-11,12:24:50,438.7714285714286,126.11428571428571,429,430,4
2024-11-11,12:25:00,442.8555555555556,121.38888888888889,429,430,4
2024-11-11,12:25:10,428.1714285714285,117.48571428571428,429,430,4
2024-11-11,12:25:20,473.5111111111112,116.53333333333336,429,430,3.5222222222222217
2024-11-11,12:25:40,401.7,25.283333333333335,429,430,0
2024-11-11,12:25:50,428.26666666666665,23.833333333333332,429,430,0
2024-11-11,12:26:00,379.70000000000005,40.35555555555556,428.44444444444446,430,0.588888888888889
2024-11-11,12:26:10,360.46666666666664,169.75555555555556,428.3333333333333,430,2.944444444444444
2024-11-11,12:26:20,428.9200000000001,162.54000000000002,428.2,430,3.7600000000000002
2024-11-11,12:26:30,401.15000000000003,154.8166666666667,428.1666666666667,430,4
2024-11-11,12:26:40,391.5857142857143,149.57142857142858,428,430,4
2024-11-11,12:26:50,462.72499999999997,143.75,428,430,4
2024-11-11,12:27:00,447.29999999999995,139.91666666666669,428.1666666666667,430,4
2024-11-11,12:27:10,418.925,136.025,428.5,430,4
2024-11-11,12:27:20,449.9875,131.35,428,430,4
2024-11-11,12:27:30,472.3333333333333,127.58888888888889,428.22222222222223,430,4
2024-11-11,12:27:40,439.87499999999994,123.775,428,430,4
2024-11-11,12:27:50,462.15714285714284,119.27142857142857,428,430,3.9714285714285715
2024-11-11,12:28:00,403.38750000000005,116.775,428,430,3.9875
2024-11-11,12:28:10,414.95,117.9,428,430,4
2024-11-11,12:28:20,423.1,7.6,428,430,0
2024-11-11,12:28:30,470.9,65.7,428,430,0
2024-11-11,12:28:40,358.20000000000005,112.35,428,430,1.025
2024-11-11,12:28:50,395.57,166.87,428,430,2.7199999999999998
2024-11-11,12:29:00,352.66,162.02000000000004,428,430,3.6100000000000003
2024-11-11,12:29:10,435.07500000000005,155.775,428,430,3.9875
2024-11-11,12:29:20,406.7,149.42000000000002,428,430,4
2024-11-11,12:29:30,399.275,144.575,428,430,4
2024-11-11,12:29:40,463.7,139.95999999999998,428,430,4
2024-11-11,12:29:50,423.5875,135.575,428,430,4
2024-11-11,12:30:00,376.65000000000003,131.8833333333333,428,430,4
2024-11-11,12:30:10,490.40000000000003,127.71428571428571,428,430,4
2024-11-11,12:30:20,478.5,123.66666666666667,428,430,4
2024-11-11,12:30:30,491.42499999999995,119.075,428,430,4
2024-11-11,12:30:40,431.5,117.175,428,430,3.975
2024-11-11,12:31:00,375.08000000000004,22.759999999999998,428,430,0
2024-11-11,12:31:10,396.35,1.7,428,430,0
2024-11-11,12:31:20,375.3888888888889,38.733333333333334,428,430,0.5444444444444445
2024-11-11,12:31:30,419.6571428571429,166.8714285714286,428,430,2.6999999999999997
2024-11-11,12:31:40,418.05555555555554,163.91111111111113,428,430,3.711111111111111
2024-11-11,12:31:50,475.21999999999997,155.89999999999998,428,430,4
2024-11-11,12:32:00,446.2,149.5,428,430,4
2024-11-11,12:32:10,463.075,144.5375,428,430,4
2024-11-11,12:32:20,429.0200000000001,140.32,428,430,4
2024-11-11,12:32:30,454.5666666666667,135.84444444444443,428,430,4
2024-11-11,12:32:40,419,131.74285714285716,428,430,4
2024-11-11,12:32:50,463.2833333333333,127.14999999999999,428,430,4
2024-11-11,12:33:00,413.84999999999997,123.06666666666666,428,430,3.983333333333333
2024-11-11,12:33:10,495.37142857142857,118.80000000000003,428,430,4
2024-11-11,12:33:20,475.90000000000003,116.78333333333332,428,430,3.983333333333333
2024-11-11,12:33:30,417.9,59.2,428,430,3.9
2024-11-11,12:33:40,445.8,16,428,430,0
2024-11-11,12:33:50,372.84999999999997,65.8,428,430,0
2024-11-11,12:34:00,396.6444444444445,21.95555555555556,428,430,0.4222222222222222
2024-11-11,12:34:10,387.56000000000006,154.32,428,430,2.44
2024-11-11,12:34:20,475.22222222222223,163.5,428,430,3.6555555555555554
2024-11-11,12:34:30,419.2333333333333,156.6833333333333,428,430,4
2024-11-11,12:34:40,490.93999999999994,149.5,428,430,4
2024-11-11,12:34:50,480.35999999999996,143.64,428,430,4
2024-11-11,12:35:00,446.2111111111111,139.7888888888889,428,430,4
2024-11-11,12:35:10,409.8999999999999,135.38333333333333,428,430,4
2024-11-11,12:35:20,464.65,131.41249999999997,428,430,4
2024-11-11,12:35:30,418.975,127.125,428,430,4
2024-11-11,12:35:40,436.4333333333333,123.30000000000001,428,430,4
2024-11-11,12:35:50,409.3777777777778,119.18888888888887,428,430,4
2024-11-11,12:36:00,421.7200000000001,116.32000000000001,428,430,3.94
2024-11-11,12:36:10,509.25,117.25,428,430,4
2024-11-11,12:36:20,464,7.5,428,430,0
2024-11-11,12:36:30,438.55,32.65,428,430,0
2024-11-11,12:36:40,383.68333333333334,25.549999999999997,428,430,0.43333333333333335
2024-11-11,12:36:50,398.24285714285713,137.20000000000002,428,430,2.1142857142857143
2024-11-11,12:37:00,408.75,164.70000000000002,428,430,3.5625
2024-11-11,12:37:10,464.79999999999995,156.3,428,430,3.9499999999999997
2024-11-11,12:37:20,372.45,149.70000000000002,428,430,4
2024-11-11,12:37:30,434.35,144.82999999999998,428,430,4
2024-11-11,12:37:40,456.1499999999999,140.47500000000002,428,430,4
2024-11-11,12:37:50,462.5714285714286,136.01428571428573,428,430,4
2024-11-11,12:38:00,402.73333333333335,131.85,428,430,3.9666666666666663
2024-11-11,12:38:10,479.78000000000003,127.74000000000001,428,430,4
2024-11-11,12:38:20,438.17142857142863,123.9857142857143,428,430,4
2024-11-11,12:38:30,455.3222222222223,119.76666666666665,428,430,4
2024-11-11,12:38:40,470.8500000000001,116.66666666666667,428,430,3.966666666666667
2024-11-11,12:38:50,478.5,93.7,428,430,3.94
2024-11-11,12:39:00,432.45000000000005,7.3,428,430,0
2024-11-11,12:39:10,424.025,34.1,428,430,0
2024-11-11,12:39:20,398.95,109.35,428,430,0.925
2024-11-11,12:39:30,406.29999999999995,166.5,428,430,2.6999999999999997
2024-11-11,12:39:40,390.18333333333334,161.46666666666667,428,430,3.516666666666666
2024-11-11,12:39:50,443.6166666666666,155.16666666666666,428,430,3.966666666666667
2024-11-11,12:40:00,484.11428571428576,148.45714285714286,428,430,4
2024-11-11,12:40:10,439.9375,144.14999999999998,428,430,4
2024-11-11,12:40:20,459.7142857142857,138.97142857142856,428,430,4
2024-11-11,12:40:30,475.0375,135.175,428,430,4
2024-11-11,12:40:40,412.5142857142857,130.6,428,430,4
2024-11-11,12:40:50,401.5142857142858,126.75714285714285,428,430,4
2024-11-11,12:41:00,462.18,123.14000000000001,428,430,4
2024-11-11,12:41:10,471.9857142857143,118.68571428571428,428,430,4
2024-11-11,12:41:20,444.87142857142857,116.21428571428571,428,430,3.9857142857142853
2024-11-11,12:41:30,498.04999999999995,117.6,428,430,3.95
2024-11-11,12:41:40,432.35,9.35,428,430,0
2024-11-11,12:41:50,378.2,51.8,428,430,0
2024-11-11,12:42:00,370.6,14.95,428,430,0.275
2024-11-11,12:42:10,383.84000000000003,164.85999999999999,428,430,2.66
2024-11-11,12:42:20,438.75714285714287,164.07142857142858,428,430,3.5714285714285716
2024-11-11,12:42:30,420.775,155.45000000000002,428,430,4
2024-11-11,12:42:40,427.0333333333333,149.26666666666668,428,430,4
2024-11-11,12:42:50,444.97499999999997,144.4125,428,430,4
2024-11-11,12:43:00,459.7999999999999,140.06,428,430,4
2024-11-11,12:43:10,460.81250000000006,135.7625,428,430,4
2024-11-11,12:43:20,401.31428571428575,131.74285714285713,428,430,3.9857142857142853
2024-11-11,12:43:30,459.4625,127.75,428,430,4
2024-11-11,12:43:40,471.1666666666667,123.66666666666667,428,430,4
2024-11-11,12:43:50,426.6666666666667,119.26666666666665,428,430,3.988888888888889
2024-11-11,12:44:00,426.8222222222222,116.33333333333333,428,430,3.988888888888889
2024-11-11,12:44:10,392.6,117.65,428,430,3.9
2024-11-11,12:44:20,420,8,428,430,0
2024-11-11,12:44:30,420.6666666666667,41.56666666666666,428,430,0
2024-11-11,12:44:40,430.2666666666667,9.433333333333332,428,430,0.2333333333333333
2024-11-11,12:44:50,364.4285714285715,128.9142857142857,428,430,1.942857142857143
2024-11-11,12:45:00,390.43999999999994,164.83999999999997,428,430,3.5799999999999996
2024-11-11,12:45:10,413.0111111111111,156.63333333333333,428,430,3.9777777777777774
2024-11-11,12:45:20,410.61428571428576,149.79999999999998,428,430,4
2024-11-11,12:45:30,429.04285714285714,144.32857142857142,428,430,4
2024-11-11,12:45:40,340.96666666666664,140.54999999999998,428,430,4
2024-11-11,12:45:50,387.98,135.71999999999997,428,430,4
2024-11-11,12:46:00,393.05,131.5,428.8333333333333,430,4
2024-11-11,12:46:10,447.73333333333335,128.21666666666667,428.8333333333333,430,4
2024-11-11,12:46:20,384.93333333333334,123.86666666666666,429,430,4
2024-11-11,12:46:30,422.12222222222226,119.54444444444445,429,430,3.988888888888889
2024-11-11,12:46:40,468.51666666666665,116.38333333333333,428.8333333333333,430,4
2024-11-11,12:46:50,417.275,118.05000000000001,429,430,3.95
2024-11-11,12:47:00,483.4,7.2,429,430,0
2024-11-11,12:47:10,408.6666666666667,16.933333333333334,429,430,0
2024-11-11,12:47:20,350.8,9.728571428571428,429,430,0.17142857142857143
2024-11-11,12:47:30,369.09999999999997,130.64444444444445,429,430,1.9111111111111114
2024-11-11,12:47:40,482.29999999999995,167.66666666666666,429,430,3.3666666666666667
2024-11-11,12:47:50,439.025,155.8625,429,430,3.9625
2024-11-11,12:48:00,408.7,150.24,429,430,4
2024-11-11,12:48:10,416.4714285714286,144.4,429,430,4
2024-11-11,12:48:20,395.84999999999997,139.70000000000002,429,430,4
2024-11-11,12:48:30,432.57500000000005,136.4,429,430,4
2024-11-11,12:48:40,445.4,131.85999999999999,429,430,4
